Permit Number,Owner Name,Operating Name,Street,City,State,Zip,Zip4,County,Latitude,Longitude
CA-W-3087,"Harvest Wines, Inc.",Curvare Winery,22033 Bonness Rd,Sonoma,CA,95476,0,Sonoma,,
CA-W-3339,"Tin Barn Vineyards, Llc",Tin Barn Vineyards,21692 8th St E,Sonoma,CA,95476,0,Sonoma,,
CA-W-16802,"Roessler Wine Cellar, Llc", ,4202 Stage Gulch Rd,Sonoma,CA,95476,9739,Sonoma,,
CA-W-17375,Hill Wine Company Llc, ,4202 Stage Gulch Rd,Sonoma,CA,95476,9739,Sonoma,,
CA-W-17291,"Free Flow Wines, Llc",Free Flow Wines,4202 Stage Gulch Rd,Sonoma,CA,95476,9739,Sonoma,,
CA-W-16868,Carneros Vintners Inc.,Carneros Vintners,4202 Stage Gulch Rd,Sonoma,CA,95476,9739,Sonoma,,
CA-W-16597,Rainier Wine Llc,Rainier Wine,4202 Stage Gulch Rd,Sonoma,CA,95476,9739,Sonoma,,
CA-W-17311,Bricolage Brands,Lacuna Wines,21684 Eighth Street East,Sonoma,CA,95476,2815,Sonoma,,
CA-W-3266,"Franciscan Vineyards, Inc.",Ravenswood Winery,26200 Arnold Dr,Sonoma,CA,95476,9288,Sonoma,,
CA-W-1603,"Mmh, Inc.",Homewood Winery,23120 Burndale Rd,Sonoma,CA,95476,9722,Sonoma,,
CA-W-1677,Joseph G. & Genevieve D. Roche,Roche Winery,28700 Arnold Dr,Sonoma,CA,95476,9700,Sonoma,,
CA-W-15000,"Crushpad, Inc.",Crushpad,389 4th E,Sonoma,CA,95476,5717,Sonoma,,
CA-W-16216,Life Wines Llc, ,21684 Eighth St E,Sonoma,CA,95476,2816,Sonoma,,
CA-W-2569,"Larson Family Winery, Inc.", ,23355 Millerick Rd,Sonoma,CA,95476,9282,Sonoma,,
CA-W-17543,"Angels Flight Winery, Llc",Angels Flight Winery,19030 Standard Rd,Sonora,CA,95370,0,Tuolumne,,
CA-W-17286,"Sonora Winery And Port Works, Llc", ,,Sonora,CA,95370,0,Tuolumne,,
CA-W-3376,James D. Costello,Costello's Mountain Brow Winery And Vineyard,10850 Mt Brow Rd,Sonora,CA,95370,0,Tuolumne,,
CA-W-16665,Cedar Ridge Apple Ranch Llc, ,14679 Summers Ln,Sonora,CA,95370,9491,Tuolumne,,
CA-W-15107,Ronald E. Peterson,La Bella Rosa Vineyards,17990 Old Wards Ferry Rd,Sonora,CA,95370,9320,Tuolumne,,
CA-W-1820,"Jon Morgan, Peter Bargetto, And Paul Bargetto",Soquel Vineyards,8063 Glen Haven Rd,Soquel,CA,95073,9592,Santa Cruz,,
CA-W-1181,"Bargetto's Santa Cruz Winery, Inc.", ,3535 N Main St,Soquel,CA,95073,2530,Santa Cruz,,
CA-W-17491,"Hunter Hill Vineyard & Winery, Inc.",Hunter Hill Vineyard & Winery,7099 Glen Haven Rd,Soquel,CA,95073,9581,Santa Cruz,,
CA-W-2284,"Osocalis, Inc.", ,5579 Old San Jose Rd,Soquel,CA,95073,9627,Santa Cruz,,
CA-W-15979,"Poetic Cellars, Llc",Poetic Cellars,5000 N Rodeo Gulch Rd,Soquel,CA,95073,9781,Santa Cruz,,
CA-W-16956,Lijepa Plavka Llc, ,11155 Rush St,South El Monte,CA,91733,3548,Los Angeles,,
CA-W-2821,"Pellegrini Bros. Wines, Inc.",Pellegrini Family Vineyards,272 S Maple Ave,South San Francisco,CA,94080,6304,San Mateo,,
CA-W-20278,Battle Mountain Ranch Llc, ,43940 Battle Mountain Dr,Springville,CA,93265,9503,Tulare,,
CA-W-20094,Kenneth & Sheryl Mercier,Adrian Joseph's Vineyards And Winery,33533 Wolverine Ln,Squaw Valley,CA,93675,9688,Fresno,,
CA-W-20259,Robert James & Lynn Ann Klope,Buttercup Vineyards,32888 Buttercup Ln,Squaw Valley,CA,93675,9017,Fresno,,
CA-W-2514,Theresa Ann Kuhn & Ronald James Kuhn,Pillar Rock Vineyards,3522 Silverado Trl,St Helena,CA,94574,0,Napa,,
CA-W-2031,W. Hogue Vineyards, ,1450 Silverado Trl,St Helena,CA,94573,0,Napa,,
CA-W-2122,Kent Rasmussen Winery, ,1001 Silverado Trl,St Helena,CA,94574,0,Napa,,
CA-W-478,"Burgess Cellars, Inc.",Burgess Cellars,1108 Deer Park Rd,St Helena,CA,94574,0,Napa,,
CA-W-20249,"Icolebe, Llc", ,1978 W Zinfandel Ln,St. Helena,CA,94574,1611,Napa,,
CA-W-20352,"Bure Family Wines, Inc.", ,3524 Silverado Trl N,St. Helena,CA,94574,9663,Napa,,
CA-W-20141,Jonathan F. Leahy & Jody A. Castle,Leahy Castle Wine,105 Zinfandel Ln,St. Helena,CA,94574,1631,Napa,,
CA-W-20080,"Snowden Vineyards, Llc",Snowden Vineyards,2920 Spring Mountain Rd,St. Helena,CA,94574,0,Napa,,
CA-W-16935,Sorelle Winery L.L.C.,Sorelle Winery,9599 Hwy 88,Stockton,CA,95212,0,San Joaquin,,
CA-W-3253,Arthur Robert Koth & Mary Louise Koth,Mokelumne Glen Vineyards,17347 E Gawne Rd,Stockton,CA,95215,9646,San Joaquin,,
CA-W-17383,"Wine Bottle Recycling, Llc",Wine Bottle Renew,2716 E Miner Ave,Stockton,CA,95205,4705,San Joaquin,,
CA-W-16387,Jeffrey Joseph Tamayo & Sara Lisa Tamayo,Tamayo Family Vineyards,17347 E Gawne Rd,Stockton,CA,95215,9646,San Joaquin,,
CA-W-15877,"Sunset Cellars, Llc", ,4495 Suisun Valley Rd,Suisun City,CA,94534,3108,Solano,,
CA-W-16776,"Mangels Vineyards, Llc", ,2294 Morrison Ln,Suisun City,CA,94534,0,Solano,,
CA-W-17264,Michael Viratos,Gordon Valley Winery,5050 Gordon Valley Rd,Suisun City,CA,94534,0,Solano,,
CA-W-3009,"Ledgewood Creek Winery, Llc", ,4589 Abernathy Rd,Suisun Valley,CA,94534,9717,Solano,,
CA-W-3147,Michael J. Faul,Rabbits Foot Meadery,1246 Birchwood Dr,Sunnyvale,CA,94089,2205,Santa Clara,,
CA-W-2080,"Elliston Vineyards, Incorporated", ,463 Kilkare Rd,Sunol,CA,94586,9415,Alameda,,
CA-W-3068,"Hummingbird Hills, Llc",Little Valley Vineyard,3595 Little Valley Rd,Sunol,CA,94586,0,Alameda,,
CA-W-15214,William S And Lisa Watson, ,14520 Ridge Rd,Sutter Creek,CA,95685,9620,Amador,,
CA-W-16557,David Scott Keith And Roxanne L. Keith,Sierra View Winery,15160 Sierra View Ln,Sutter Creek,CA,95685,0,Amador,,
CA-W-2129,"Sutter Ridge Vineyards, Lp, John L. Bree, (GENERAL Partner)",Sutter Ridge Vineyards,14110 Ridge Rd,Sutter Creek,CA,95685,9631,Amador,,
CA-W-20211,The Brigitte Seebass Trust, ,3300 Old River Road Rd,Talmage,CA,95481,0,Mendocino,,
CA-W-15521,"Curry Vineyards, Llc",Curry Vineyards,39850 Kapalua Way,Temecula,CA,92592,8319,Riverside,,
CA-W-15847,"Louidar, L.L.C.",Mount Palomar Winery,33820 Rancho California Rd,Temecula,CA,92591,4930,Riverside,,
CA-W-17158,Skate Ranch,Maurice Carrie Winery,34225 Rancho California Rd,Temecula,CA,92591,5054,Riverside,,
CA-W-16131,Masia De Yabar,Masia De Jebar,39788 Camino Arroyo Seco,Temecula,CA,92592,8039,Riverside,,
CA-W-15453,"Briar Rose Winery, Inc.",Briar Rose Vineyards,41720 Calle Cabrillo,Temecula,CA,92592,9201,Riverside,,
CA-W-16268,"Lumiere Winery, Inc.",Lumiere Winery,39555 Calle Contento,Temecula,CA,92591,5070,Riverside,,
CA-W-15436,"Biplane Adventures, Llc",Vindemia Vineyards & Winery,33133 Vista Del Monte,Temecula,CA,92591,4949,Riverside,,
CA-W-993,Joe Travis Hart,Hart Winery,41300 Avenida Biona,Temecula,CA,92591,5014,Riverside,,
CA-W-16408,"Lorimar Winery, Inc.",Lorimar Winery,40225 Berenda Rd,Temecula,CA,92591,5115,Riverside,,
CA-W-3617,Donald E. Frangipani & Joann Frangipani,Frangipani Estate Winery,39750 De Portola Rd,Temecula,CA,92592,0,Riverside,,
CA-W-15429,"Callaway Temecula, Lp, Pdm-Callaway, Llc, Gp",Callaway Vineyard & Winery,32720 Rancho California Rd,Temecula,CA,92591,4925,Riverside,,
CA-W-15628,Cougar Vineyard And Winery, ,39870 Deportola Rd,Temecula,CA,92592,8863,Riverside,,
CA-W-2785,"Falkner Winery, Inc.", ,40620 Calle Contento,Temecula,CA,92591,5041,Riverside,,
CA-W-16907,John Wascher,Flight Winery,41300 Avenidia Biona,Temecula,CA,92593,1111,Riverside,,
CA-W-16991,"Villa Di Calabro, Michael Edward Calabro & Mindy Lou Cooke, General Partners", ,33490 Madera De Playa,Temecula,CA,92592,9228,Riverside,,
CA-W-16234,"Renzoni Vineyards, Inc.",Robert Renzoni Vineyards,37350 De Portola Rd,Temecula,CA,92592,0,Riverside,,
CA-W-1565,"Thornton Winery, Inc.", ,32575 Rancho California Rd,Temecula,CA,92591,4935,Riverside,,
CA-W-15011,"Bella Vista Winery Of Temecula, Inc.",Bella Vista Vineyard & Winery,41220 Calle Contento,Temecula,CA,92592,9306,Riverside,,
CA-W-15698,"Windy Ridge, Inc.",Oak Mountain Winery,36522 Via Verde,Temecula,CA,92592,0,Riverside,,
CA-W-16765,Foote Enterprises Limited Liability Company,Foot Path Winery,36650 Glen Oaks Rd,Temecula,CA,92592,8564,Riverside,,
CA-W-2781,"Churon Winery, L.L.C.",Churon Winery,33233 Rancho California Rd,Temecula,CA,92591,5107,Riverside,,
CA-W-16322,"Ogb Partners, Llc", ,35820 Rancho California Rd,Temecula,CA,92591,0,Riverside,,
CA-W-17521,"Oak Meadows Winery, Inc.",Vitagliano Vineyards & Winery,36101 Glenoaks Rd,Temecula,CA,92592,8494,Riverside,,
CA-W-3357,"Wine Road Vintners, Llc",Ponte Winery,35053 Rancho California Rd,Temecula,CA,92591,4008,Riverside,,
CA-W-3278,John Brodersen,Longshadow Ranch,39847 Calle Contento,Temecula,CA,92591,5039,Riverside,,
CA-W-16807,"Temecula Hills Winery At Villa Di Calabaro, Inc",Temecula Hills Winery At Villa Di Calabaro,41955 Main St,Temecula,CA,92590,2727,Riverside,,
CA-W-2410,"Stuart Cellars, Llc",Stuart Cellars,33515 Rancho California Rd,Temecula,CA,92591,4929,Riverside,,
CA-W-3246,Nicholas P. Palumbo,Palumbo Family Vineyards & Winery,40150 Barksdale Ln,Temecula,CA,92592,9122,Riverside,,
CA-W-15705,Christina Lesch-Falik,Kenco Company,37750 Deportola Rd,Temecula,CA,92592,0,Riverside,,
CA-W-17362,"Zilaro Cellars, Llc", ,27495 Diaz Rd,Temecula,CA,92590,3414,Riverside,,
CA-W-16887,"Rancho Vista Las Estrellas, Inc.", ,27495 Diaz Rd,Temecula,CA,92590,3414,Riverside,,
CA-W-16826,"Fazelli Vineyards, Llc", ,27495 Diaz Rd,Temecula,CA,92590,3414,Riverside,,
CA-W-17148,"Oak Meadows Ranch, Inc.",Oak Meadows Winery,27495 Diaz Rd,Temecula,CA,92590,3414,Riverside,,
CA-W-17396,"R.L. Trillium, Llc",Iacobelli Wineries,27495 Diaz Rd,Temecula,CA,92590,3414,Riverside,,
CA-W-17332,Donald Derio Lorenzi,Lorenzi Estate Wines,27495 Diaz Rd,Temecula,CA,92590,3414,Riverside,,
CA-W-16962,"Ogb Partners, Llc",Ogb Partners,27495 Diaz Rd,Temecula,CA,92590,3414,Riverside,,
CA-W-17097,"Tucalota Creek Ranch, Inc.",Tucalota Creek Ranch,27495 Diaz Rd,Temecula,CA,92590,3414,Riverside,,
CA-W-16567,Leonesse Cellars Llc,Temecula Valley Winery Management,27495 Diaz Rd,Temecula,CA,92590,3414,Riverside,,
CA-W-16666,Gary Lee Woodworth And Marlene Naomi Woodworth,Woodworth Vineyards,27495 Diaz Rd,Temecula,CA,92590,3414,Riverside,,
CA-W-16718,"Middle Ridge, Inc.",Middle Ridge Winery,27495 Diaz Rd,Temecula,CA,92590,3414,Riverside,,
CA-W-15829,"Doffo Wines, Llc", ,36083 Summitville St,Temecula,CA,92592,8349,Riverside,,
CA-W-16159,"Three By Three, Inc.",Tesoro Winery,43162 Blackdeer Loop,Temecula,CA,92590,0,Riverside,,
CA-W-17598,"The Silverton Partners, Inc.",Keyways Vineyard And Winery,37338 De Portola Rd,Temecula,CA,92592,9024,Riverside,,
CA-W-3029,"Windy Ridge, Inc",Temecula Hills Winery,47200 De Portola Rd,Temecula,CA,92592,9132,Riverside,,
CA-W-15035,"Wilson Creek Winery & Vineyards, Inc.",Wilson Creek Winery & Vineyards,35960 Rancho California Rd,Temecula,CA,92591,5088,Riverside,,
CA-W-17178,"Island Cuvee Wine Co., Inc.", ,43162 Blackdeer Loop,Temecula,CA,92590,3466,Riverside,,
CA-W-3457,"Yakut Vineyards, Inc", ,39820 Calle Contento,Temecula,CA,92591,5039,Riverside,,
CA-W-2969,Wiens Cellars Llc, ,35055 Via Del Ponte,Temecula,CA,92592,0,Riverside,,
CA-W-2426,"Baily Vineyard & Winery, Inc.", ,36150 Pauba Rd,Temecula,CA,92592,9032,Riverside,,
CA-W-17115,"Danza Del Sol Winery, Inc.",Danza Del Sol Winery,39050 De Portola Rd,Temecula,CA,92592,8833,Riverside,,
CA-W-15595,Chapin Family Vineyards Llc,Chapin Family Vineyards,36084 Summitville St,Temecula,CA,92592,8349,Riverside,,
CA-W-2910,"Celebration Cellars, Llc",Miramonte Winery,33410 Rancho California Rd,Temecula,CA,92591,4928,Riverside,,
CA-W-3208,"South Coast Winery, Inc.", ,34843 Rancho California Rd,Temecula,CA,92591,4006,Riverside,,
CA-W-17238,"Europa Village, Llc",Europa Village,34843 Rancho California Rd,Temecula,CA,92591,4006,Riverside,,
CA-W-15813,Leonesse Cellars Llc,Leonesse Cellars,38311 De Portola Rd,Temecula,CA,92592,8923,Riverside,,
CA-W-20343,Sarron Vineyards Inc, ,27495 Diaz Rd,Temecula,CA,92951,3414,Riverside,,
CA-W-15751,Scott F. Kline & Colleen Kline,Sc Cellars,40895 Bucharest Ln,Temecula,CA,92591,5029,Riverside,,
CA-W-20357,Gagnon Cellars Llc,Gagnon Cellars,27495 Diaz Rd,Temecula,CA,92592,3414,Riverside,,
CA-W-20290,"Casa Tiene Vista Vineyard, Llc",Casa Tiene Vista Vineyard,27495 Diaz Rd,Temecula,CA,92590,3414,Riverside,,
CA-W-20081,"Atwood Estate Vineyards, Llc",Atwood Estate Vineyards,27495 Diaz Rd,Temecula,CA,92590,3414,Riverside,,
CA-W-20289,Speranza Winery Llc,Speranza Winery,27495 Diaz Rd,Temecula,CA,92592,3414,Riverside,,
CA-WS-20004,"Inveigle, Llc",Uncorked Wines,43280 Business Park Dr,Temecula,CA,92590,3676,Riverside,,
CA-W-16376,"Constellation Wines U.S., Inc.",Wild Horse Winery,1437 Wild Horse Winery Ct,Templeton,CA,93465,8449,San Luis Obispo,,
CA-W-15476,"Hidden Oak Winery, Inc.",Hidden Oak Winery,4671 S El Pomar,Templeton,CA,93465,0,San Luis Obispo,,
CA-W-17342,"Aron Hill Vineyards, Inc.",Aron Hill Vineyards,3745 W Highway 46,Templeton,CA,93465,0,San Luis Obispo,,
CA-W-2706,"Bella Luna Winery, Inc.",Bella Luna Winery,1850 Templeton Rd,Templeton,CA,93465,8310,San Luis Obispo,,
CA-W-16197,"Ambyth Estate, Llc", ,510 Sequoia Ln,Templeton,CA,93465,0,San Luis Obispo,,
CA-W-15135,"Jack Creek Cellars, Inc.",Jack Creek Cellars,5265 Jack Creek Rd,Templeton,CA,93465,0,San Luis Obispo,,
CA-W-16791,Clare Ranch Llc,Clare Ranch Vineyard & Winery,2225 Raymond Ave,Templeton,CA,93465,8732,San Luis Obispo,,
CA-W-15712,Scott Aaron Tobin,Scott Aaron,2225 Raymond Ave,Templeton,CA,93465,8732,San Luis Obispo,,
CA-W-2117,Thomas P. Morgan Jr.,Casa De Caballos Vineyards,2225 Raymond Ave,Templeton,CA,93465,8732,San Luis Obispo,,
CA-W-3283,Bruce Edwin Hansen,Hansen Vineyard,5575 El Pomar Dr,Templeton,CA,93465,8555,San Luis Obispo,,
CA-W-2712,Carolyn A. Somogyi,Rocky Creek Winery,8395 W Highway 46,Templeton,CA,93465,9451,San Luis Obispo,,
CA-W-15282,Lone Madrone A California Corporation, ,7575 York Mountain Rd,Templeton,CA,93465,9300,San Luis Obispo,,
CA-W-3333,Stephen L. Goldman & Lori C. Stone,Stephen's Cellars,7575 York Mountain Rd,Templeton,CA,93465,9300,San Luis Obispo,,
CA-W-3048,Shadow Canyon Cellars, ,45 Main St,Templeton,CA,93465,0,San Luis Obispo,,
CA-W-15184,"Zin Alley, Llc",Zin Alley,3730 W Highway 46,Templeton,CA,93465,8790,San Luis Obispo,,
CA-W-2491,Treasury Wine Estates Americas Company, ,45 N. Main St,Templeton,CA,93465,8701,San Luis Obispo,,
CA-W-15956,Zoller Wine Styling,Zoller Wine Styling,45 Main St,Templeton,CA,93465,8701,San Luis Obispo,,
CA-W-16021,Noah Page Smith,Chance Cellars,45 Main St,Templeton,CA,93465,8701,San Luis Obispo,,
CA-W-17372,Page John Shaw And Lisa Cuevas Shaw,Alma Sol Winery,250 Winery Rd,Templeton,CA,93465,9597,San Luis Obispo,,
CA-W-16939,"Jankris Vineyards, Lp; Veris Management Co.,GP",Jankris Winery,250 Winery Rd,Templeton,CA,93465,9597,San Luis Obispo,,
CA-W-15444,"Rotta Winery, Inc.",Rotta Winery,250 Winery Rd,Templeton,CA,93465,9597,San Luis Obispo,,
CA-W-17341,Law Estate Wines, ,5414 Vineyard Dr,Templeton,CA,93465,0,San Luis Obispo,,
CA-W-16993,Veris Management Co,Jankris Winery,1266 N Bethel Rd,Templeton,CA,93465,9491,San Luis Obispo,,
CA-W-2874,"Turley Wine Cellars, Inc.",Pesenti Winery,2900 Vineyard Dr,Templeton,CA,93465,9417,San Luis Obispo,,
CA-W-15964,"Donati Family Vineyard, Inc.", ,2720 Oak View Rd,Templeton,CA,93465,8798,San Luis Obispo,,
CA-W-3395,Donald R. Wasserman,Donald Wasserman Vineyards And Winery,6010 El Pomar Dr,Templeton,CA,93465,8636,San Luis Obispo,,
CA-W-3129,Kenneth & Susan Jevec / Renald & Catherine Anelle,Bellarosa Vineyards,250 Winery Rd,Templeton,CA,93465,0,San Luis Obispo,,
CA-W-17217,"Ramberg Vineyards, Llc",Venteux Vineyards,1795 Las Tablas Rd,Templeton,CA,93465,8755,San Luis Obispo,,
CA-W-16311,Sarzotti Vineyard And Winery, ,180 Bella Ranch Rd,Templeton,CA,93465,1111,San Luis Obispo,,
CA-W-3562,Matt And Stefanie Mikulics, ,995 El Pomar Dr,Templeton,CA,93465,8620,San Luis Obispo,,
CA-W-16527,"Pomar Junction Cellars, Llc",Pomar Junction Vineyard,5036 S El Pomar Rd,Templeton,CA,93465,8673,San Luis Obispo,,
CA-W-2565,Victor & Leslie Roberts,Kelevi Cellars,2850 El Pomar Dr,Templeton,CA,93465,8623,San Luis Obispo,,
CA-W-20062,Peachy Canyon Winery, ,1480 N Bethel Rd,Templeton,CA,93465,9707,San Luis Obispo,,
CA-W-20236,"Pasoport Wine Company, Inc.", ,95 Booker Rd,Templeton,CA,93465,8788,San Luis Obispo,,
CA-W-20044,"Q4x, Inc.",Cypher Winery,3750 W Hwy 46,Templeton,CA,93465,0,San Luis Obispo,,
CA-W-16704,"Mirabella Enterprises, Inc.",Las Flores Winery,8281 Road 234,Terra Bella,CA,93270,0,Tulare,,
CA-W-15807,John & Martha Woodmansee,La Belle Winery,10056 Road 264,Terra Bella,CA,93270,9730,Tulare,,
CA-W-16244,"V&C Sales, Inc.",Bella La Vina Farms,23294 Avenue 80,Terra Bella,CA,93270,0,Tulare,,
CA-W-16169,Edouard Rocco Giessinger,Giessinger Cellars,3059 Willow Ln,Thousand Oaks,CA,91361,4918,Ventura,,
CA-W-2727,"Mildara Blass, Inc.",Windsor Vineyards,72 Main St,Tiburon,CA,94920,2508,Marin,,
CA-W-3559,"Hamilton Oaks Vineyard And Winery, Inc.",Hamilton Oaks Vineyard And Winery,31111 Hamilton Trl,Trabuco Canyon,CA,92679,3025,Orange,,
CA-W-15440,Ramon Chavez Rios,Ramon Rios Winery,,Tracy,CA,95304,0,San Joaquin,,
CA-W-15656,"Windmill Ridge Winery, Inc.",Windmill Ridge Winery,8338 W Linne Rd,Tracy,CA,95304,0,San Joaquin,,
CA-W-16614,"La Bonne Vie Cellars, Llc",La Bonne Vie Cellars,29181 S Lehman Rd,Tracy,CA,95304,9160,San Joaquin,,
CA-W-15249,Donald J. Bremm,Moonstone Crossing,1000 Moonstone Cross Rd,Trinidad,CA,95570,9757,Humboldt,,
CA-W-20437,"Bergeron Winery, Inc", ,380 Patricks Point Dr,Trinidad,CA,95570,0,Humboldt,,
CA-W-1275,G. Mark Groves & Keith Lee Groves,Alpen Cellars,"6.5 Mi. N.E. Of Trinity Ctr.P.O.,ON E. Fork Rd.,COUNTY Rd120",Trinity Center,CA,96091,0,Trinity,,
CA-W-16850,Russell D Jones & Joan A Deryk-Jones,Truckee River Winery,10151 Brockway Rd,Truckee,CA,96161,342,Nevada,,
CA-W-1668,Russell D. & Joan A. Jones,Truckee River Winery,10061 S River St,Truckee,CA,96161,301,Nevada,,
CA-W-2500,The Wine Group Llc,Franzia/Tulare,1887 N Mooney Blvd,Tulare,CA,93274,1625,Tulare,,
CA-W-16745,Anatoliy Tysmbal,Tsymbal Winery,3232 Liberty Sq,Turlock,CA,95380,9664,Stanislaus,,
CA-W-17310,Yanyi Sun,Benison Winery,2350 Mcnab Ranch Rd,Ukiah,CA,95482,9350,Mendocino,,
CA-W-16919,"Aerovin, Llc",Regency Wine Group,2350 Mcnab Ranch Rd,Ukiah,CA,95482,9350,Mendocino,,
CA-W-2402,"W. G. Best Weinkellerei, Inc.",Montesquieu,2350 Mcnab Ranch Rd,Ukiah,CA,95482,9350,Mendocino,,
CA-W-16466,"M. Draxton, Inc.",Draxton Wines,2350 Mcnab Ranch Rd,Ukiah,CA,95482,9350,Mendocino,,
CA-W-2454,Mendocino Cellars Llc,Mcdowell Valley Vineyards,2350 Mcnab Ranch Rd,Ukiah,CA,95482,9350,Mendocino,,
CA-W-2729,"Mcnab Ridge Winery, Llc",Mcnab Ridge Winery,2350 Mcnab Ranch Rd,Ukiah,CA,95482,9350,Mendocino,,
CA-W-2928,"Namdar & Son, Inc.",Namdar & Son,2350 Mcnab Ranch Rd,Ukiah,CA,95482,9350,Mendocino,,
CA-W-16098,"Yokayo Wine Company, Inc.",Yokayo Wine Company,301 W Lake Mendocino Dr,Ukiah,CA,95482,3007,Mendocino,,
CA-W-15740,"Luscious Wines, Llc", ,2350 Mcnab Ranch Rd,Ukiah,CA,95482,0,Mendocino,,
CA-W-17514,Roger B. Louer,Louer Family Wines,2350 Mcnab Ranch Rd,Ukiah,CA,95482,0,Mendocino,,
CA-W-17458,Golden Cellars Llc,Golden Cellars,501 Parducci Rd,Ukiah,CA,95482,3015,Mendocino,,
CA-W-3435,Bailey J. Lovin & Catherine A. Pettrone,Pettrone Family Cellar,4540 Burke Hill Rd,Ukiah,CA,95482,8831,Mendocino,,
CA-W-1041,Russell M. And Ann C. Nyborg,Whaler Vineyards,6201 Old River Rd,Ukiah,CA,95482,0,Mendocino,,
CA-W-2710,"Michael Mercier Winery, Ltd",Michael Mercier Winery,4921 Old River Rd,Ukiah,CA,95482,9622,Mendocino,,
CA-W-2348,"Constellation Wines U.S., Inc.", ,2399 N State St,Ukiah,CA,95482,3129,Mendocino,,
CA-W-17124,"Testa Vineyards, Llc",Testa Vineyards,6400 N State St,Ukiah,CA,95482,0,Mendocino,,
CA-W-16394,"Pink Sands, Inc.",Rivino Winery,4101 Cox-Schrader Rd,Ukiah,CA,95482,8840,Mendocino,,
CA-W-15927,"Slj Group, Inc.",Lionstone International,2350 Mcnab Ranch,Ukiah,CA,95482,0,Mendocino,,
CA-W-17128,"Lula Cellars, Llc",Lula Cellars,2350 Mcnab Ridge Rd,Ukiah,CA,95482,0,Mendocino,,
CA-W-1981,"Husch Vineyards, Inc.", ,6800 Old River Rd,Ukiah,CA,95482,0,Mendocino,,
CA-W-16948,"Christine Louise Maine, Brenda Jean Simon And Victor Martinez Simon",Simaine Cellars,3001 S State St,Ukiah,CA,95482,6948,Mendocino,,
CA-W-3172,John V. Chiarito,Chiarito Vineyard,2651 Mill Creek Rd,Ukiah,CA,95482,6190,Mendocino,,
CA-W-15116,"Mendocino Wine Group, Llc",Mendocino Wine Group,501 Parducci Rd,Ukiah,CA,95482,3015,Mendocino,,
CA-W-2901,"Thoma Family Vineyards, Llc", ,501 Parducci Rd,Ukiah,CA,95482,3015,Mendocino,,
CA-W-17304,Tre Belli Llc,Tre Belli,501 Parducci Rd,Ukiah,CA,95482,3015,Mendocino,,
CA-W-2732,"Merlo Ranch, L.P.",Lago Di Merlo,2350 Mcnab Ranch Rd,Ukiah,CA,95482,0,Mendocino,,
CA-W-3460,"Nelson And Sons, Inc.",Nelson Family Vineyards,550 Nelson Ranch Rd,Ukiah,CA,95482,9316,Mendocino,,
CA-W-3595,"Mendocino Brewing Co., Inc.",California Cider Company,1601 Airport Rd,Ukiah,CA,95482,6456,Mendocino,,
CA-W-15863,"Calistoga Partners, L.P. Cardinal Vineyards, Llc And Louer Partners, Llc, G.P.", ,2350 Mcnab Ranch Rd,Ukiah,CA,95482,9350,Mendocino,,
CA-W-3066,Brian & Camille Brandt,Brandt Family Winery,750 E 25th St,Upland,CA,91784,1109,San Bernardino,,
CA-W-17042,"Robinson Lake Vineyard, Llc",Robinson Lake Vineyard,755 E Highway 20,Upper Lake,CA,95485,8791,Lake,,
CA-W-2879,Vito Accardi,Accardi Winery,7924 Timm Rd,Vacaville,CA,95688,9678,Solano,,
CA-W-15610,"Julie Lepla Winery, Llc",Julie Lepla Winery,7786 W Ranch Ln,Vacaville,CA,95688,9539,Solano,,
CA-W-16873,Gerardo Donato Iuliano,La Borgata,7539 Pleasants Valley Rd,Vacaville,CA,95688,9005,Solano,,
CA-W-16961,"Vader, Nathan Palmer And Kirsten Aimee",Vina Moda,8055 Airola Rd,Vallecito,CA,95251,0,Calaveras,,
CA-W-15683,Ian Graham Renner,Canterbury Vineyards,8055 Airola Rd,Vallecito,CA,95251,0,Calaveras,,
CA-W-3062,"Tanner Vineyards Company, Inc.",Tanner Vineyards & Winery,3856 W Highway 4,Vallecito,CA,95251,0,Calaveras,,
CA-W-3399,"Twisted Oak Winery, Llc",Twisted Oak Winery,4280 Red Hill Rd,Vallecito,CA,95251,0,Calaveras,,
CA-W-15150,"Lavender Ridge Vineyard, Inc.",Lavender Ridge Vineyard,3210 Main St,Vallecito,CA,95251,0,Calaveras,,
CA-W-2600,Gary J. Zucca & Carol P. Zucca,Zucca Mountain Vineyards,7830 Airola Rd,Vallecito,CA,95251,0,Calaveras,,
CA-W-3185,Irish Vineyards, ,2849 Highway 4,Vallecito,CA,95251,9705,Calaveras,,
CA-W-17226,"Villa Vallecito Vineyards, Inc.",Villa Vallecito Vineyards,8330 Airola Rd,Vallecito,CA,95251,0,Calaveras,,
CA-W-17573,"Htr, Llc",Hill Top Winery,30655 Valley Center Rd,Valley Center,CA,92082,6748,San Diego,,
CA-W-15031,Donald M. Sanders,Accidental Winery,30718 Mesa Crest Rd,Valley Center,CA,92082,0,San Diego,,
CA-WS-15052,"Winegreeting.Com, Inc.",Winegreeting.Com,14551 Oak Meadow Rd,Valley Center,CA,92082,3816,San Diego,,
CA-W-16655,"Triple B Ranches, A California Limited Partnership, Gary & Sheila Broomell G. P.",Triple B Ranches,15030 Vesper Rd,Valley Center,CA,92082,6239,San Diego,,
